value,count
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR01.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR02.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR03.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR04.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR05.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR06.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR07.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR08.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR09.raw,2
TCGA-AG-A016-01A-23_W_VU_20120730_A0218_1D_R_FR10.raw,2
TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR11.raw,2
TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR12.raw,2
TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR13.raw,2
TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR14.raw,2
TCGA-AG-A016-01A-23_W_VU_20120731_A0218_1D_R_FR15.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR01.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR02.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR03.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR04.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR05.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR06.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR07.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR08.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR09.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR10.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR11.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR12.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR13.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR14.raw,2
TCGA-AG-A01J-01A-22_W_VU_20121231_A0218_8F_R_FR15.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR01.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR03.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR04.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR05.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130129_A0218_9H_R_FR06.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR02.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR07.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR08.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR09.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR10.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR11.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR12.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR13.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR14.raw,2
TCGA-AG-A01L-01A-22_W_VU_20130130_A0218_9H_R_FR15.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR01.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR02.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR03.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130104_A0218_8I_R_FR04.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR05.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR06.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR07.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR08.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR09.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR10.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR11.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR12.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR13.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR14.raw,2
TCGA-AG-A01N-01A-23_W_VU_20130105_A0218_8I_R_FR15.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR01.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR02.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR03.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR04.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR05.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121115_A0218_6C_R_FR06.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR07.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR08.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR09.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR10.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR11.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR12.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR13.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR14.raw,2
TCGA-AG-A01W-01A-23_W_VU_20121116_A0218_6C_R_FR15.raw,2
Rice_phos_Nip_0h_20per_F1_R1.raw,2
Rice_phos_Nip_0h_20per_F1_R2.raw,2
Rice_phos_Nip_0h_20per_F1_R3.raw,2
20171002_JMM_A146_1.raw,2
20171002_JMM_A146_10.raw,2
20171002_JMM_A146_11.raw,2
20171002_JMM_A146_12.raw,2
20171002_JMM_A146_2.raw,2
20171002_JMM_A146_3.raw,2
20171002_JMM_A146_4.raw,2
20171002_JMM_A146_5.raw,2
20171002_JMM_A146_6.raw,2
20171002_JMM_A146_7.raw,2
20171002_JMM_A146_8.raw,2
20171002_JMM_A146_9.raw,2
20171002_JMM_C146_1.raw,2
20171002_JMM_C146_10.raw,2
20171002_JMM_C146_11.raw,2
20171002_JMM_C146_12.raw,2
20171002_JMM_C146_2.raw,2
20171002_JMM_C146_3.raw,2
20171002_JMM_C146_4.raw,2
20171002_JMM_C146_5.raw,2
20171002_JMM_C146_6.raw,2
20171002_JMM_C146_7.raw,2
20171002_JMM_C146_8.raw,2
20171002_JMM_C146_9.raw,2
20171002_JMM_CN146_1.raw,2
20171002_JMM_CN146_10.raw,2
20171002_JMM_CN146_11.raw,2
20171002_JMM_CN146_12.raw,2
20171002_JMM_CN146_2.raw,2
20171002_JMM_CN146_3.raw,2
20171002_JMM_CN146_4.raw,2
20171002_JMM_CN146_5.raw,2
20171002_JMM_CN146_6.raw,2
20171002_JMM_CN146_7.raw,2
20171002_JMM_CN146_8.raw,2
20171002_JMM_CN146_9.raw,2
20171002_JMM_EC146_1.raw,2
20171002_JMM_EC146_10.raw,2
20171002_JMM_EC146_11.raw,2
20171002_JMM_EC146_12.raw,2
20171002_JMM_EC146_2.raw,2
20171002_JMM_EC146_3.raw,2
20171002_JMM_EC146_4.raw,2
20171002_JMM_EC146_5.raw,2
20171002_JMM_EC146_6.raw,2
20171002_JMM_EC146_7.raw,2
20171002_JMM_EC146_8.raw,2
20171002_JMM_EC146_9.raw,2
20171017_JMM_IPL146_1.raw,2
20171017_JMM_IPL146_10.raw,2
20171017_JMM_IPL146_11.raw,2
20171017_JMM_IPL146_12.raw,2
20171017_JMM_IPL146_2.raw,2
20171017_JMM_IPL146_3.raw,2
20171017_JMM_IPL146_4.raw,2
20171017_JMM_IPL146_5.raw,2
20171017_JMM_IPL146_6.raw,2
20171017_JMM_IPL146_7.raw,2
20171017_JMM_IPL146_8.raw,2
20171017_JMM_IPL146_9.raw,2
20171018_JMM_MFG146_1.raw,2
20171018_JMM_MFG146_10.raw,2
20171018_JMM_MFG146_11.raw,2
20171018_JMM_MFG146_12.raw,2
20171018_JMM_MFG146_2.raw,2
20171018_JMM_MFG146_3.raw,2
20171018_JMM_MFG146_4.raw,2
20171018_JMM_MFG146_5.raw,2
20171018_JMM_MFG146_6.raw,2
20171018_JMM_MFG146_7.raw,2
20171018_JMM_MFG146_8.raw,2
20171018_JMM_MFG146_9.raw,2
20171018_JMM_STG146_1.raw,2
20171018_JMM_STG146_10.raw,2
20171018_JMM_STG146_11.raw,2
20171018_JMM_STG146_12.raw,2
20171018_JMM_STG146_2.raw,2
20171018_JMM_STG146_3.raw,2
20171018_JMM_STG146_4.raw,2
20171018_JMM_STG146_5.raw,2
20171018_JMM_STG146_6.raw,2
20171018_JMM_STG146_7.raw,2
20171018_JMM_STG146_8.raw,2
20171018_JMM_STG146_9.raw,2
20171019_JMM_T146_1.raw,2
20171019_JMM_T146_10.raw,2
20171019_JMM_T146_11.raw,2
20171019_JMM_T146_12.raw,2
20171019_JMM_T146_2.raw,2
20171019_JMM_T146_3.raw,2
20171019_JMM_T146_4.raw,2
20171019_JMM_T146_5.raw,2
20171019_JMM_T146_6.raw,2
20171019_JMM_T146_7.raw,2
20171019_JMM_T146_8.raw,2
20171019_JMM_T146_9.raw,2
20171025_JMM_VC146_1.raw,2
20171025_JMM_VC146_10.raw,2
20171025_JMM_VC146_11.raw,2
20171025_JMM_VC146_12.raw,2
20171025_JMM_VC146_2.raw,2
20171025_JMM_VC146_3.raw,2
20171025_JMM_VC146_4.raw,2
20171025_JMM_VC146_5.raw,2
20171025_JMM_VC146_6.raw,2
20171025_JMM_VC146_7.raw,2
20171025_JMM_VC146_8.raw,2
20171025_JMM_VC146_9.raw,2
20171026_JMM_A383_1.raw,2
20171026_JMM_A383_10.raw,2
20171026_JMM_A383_11.raw,2
20171026_JMM_A383_12.raw,2
20171026_JMM_A383_2.raw,2
20171026_JMM_A383_3.raw,2
20171026_JMM_A383_4.raw,2
20171026_JMM_A383_5.raw,2
20171026_JMM_A383_6.raw,2
20171026_JMM_A383_7.raw,2
20171026_JMM_A383_8.raw,2
20171026_JMM_A383_9.raw,2
20171026_JMM_C383_1.raw,2
20171026_JMM_C383_10.raw,2
20171026_JMM_C383_11.raw,2
20171026_JMM_C383_12.raw,2
20171026_JMM_C383_2.raw,2
20171026_JMM_C383_3.raw,2
20171026_JMM_C383_4.raw,2
20171026_JMM_C383_5.raw,2
20171026_JMM_C383_6.raw,2
20171026_JMM_C383_7.raw,2
20171026_JMM_C383_8.raw,2
20171026_JMM_C383_9.raw,2
20171026_JMM_CN383_1.raw,2
20171026_JMM_CN383_10.raw,2
20171026_JMM_CN383_11.raw,2
20171026_JMM_CN383_2.raw,2
20171026_JMM_CN383_3.raw,2
20171026_JMM_CN383_4.raw,2
20171026_JMM_CN383_5.raw,2
20171026_JMM_CN383_6.raw,2
20171026_JMM_CN383_7.raw,2
20171026_JMM_CN383_8.raw,2
20171026_JMM_CN383_9.raw,2
20171026_JMM_EC383_1_20171030180857.raw,2
20171026_JMM_EC383_10_20171031080000.raw,2
20171026_JMM_EC383_11_20171031093221.raw,2
20171026_JMM_EC383_12.raw,2
20171026_JMM_EC383_2_20171030194117.raw,2
20171026_JMM_EC383_3_20171030211337.raw,2
20171026_JMM_EC383_4_20171030224557.raw,2
20171026_JMM_EC383_5_20171031001818.raw,2
20171026_JMM_EC383_6_20171031015038.raw,2
20171026_JMM_EC383_7_20171031032258.raw,2
20171026_JMM_EC383_8_20171031045518.raw,2
20171026_JMM_EC383_9_20171031062739.raw,2
20171026_JMM_IPL383_1.raw,2
20171026_JMM_IPL383_10.raw,2
20171026_JMM_IPL383_11.raw,2
20171026_JMM_IPL383_12.raw,2
20171026_JMM_IPL383_2.raw,2
20171026_JMM_IPL383_3.raw,2
20171026_JMM_IPL383_4.raw,2
20171026_JMM_IPL383_5.raw,2
20171026_JMM_IPL383_6.raw,2
20171026_JMM_IPL383_7.raw,2
20171026_JMM_IPL383_8.raw,2
20171026_JMM_IPL383_9.raw,2
20171101_JMM_MFG383_1.raw,2
20171101_JMM_MFG383_10.raw,2
20171101_JMM_MFG383_11.raw,2
20171101_JMM_MFG383_12.raw,2
20171101_JMM_MFG383_2.raw,2
20171101_JMM_MFG383_3.raw,2
20171101_JMM_MFG383_4.raw,2
20171101_JMM_MFG383_5.raw,2
20171101_JMM_MFG383_6.raw,2
20171101_JMM_MFG383_7.raw,2
20171101_JMM_MFG383_8.raw,2
20171101_JMM_MFG383_9.raw,2
20171101_JMM_STG383_1.raw,2
20171101_JMM_STG383_10.raw,2
20171101_JMM_STG383_11.raw,2
20171101_JMM_STG383_12.raw,2
20171101_JMM_STG383_2.raw,2
20171101_JMM_STG383_3.raw,2
20171101_JMM_STG383_4.raw,2
20171101_JMM_STG383_5.raw,2
20171101_JMM_STG383_6.raw,2
20171101_JMM_STG383_7.raw,2
20171101_JMM_STG383_8.raw,2
20171101_JMM_STG383_9.raw,2
20171102_JMM_T383_1.raw,2
20171102_JMM_T383_10.raw,2
20171102_JMM_T383_11.raw,2
20171102_JMM_T383_12.raw,2
20171102_JMM_T383_2.raw,2
20171102_JMM_T383_3.raw,2
20171102_JMM_T383_4.raw,2
20171102_JMM_T383_5.raw,2
20171102_JMM_T383_6.raw,2
20171102_JMM_T383_7.raw,2
20171102_JMM_T383_8.raw,2
20171102_JMM_T383_9.raw,2
20171103_JMM_A405_1.raw,2
20171103_JMM_A405_10.raw,2
20171103_JMM_A405_11.raw,2
20171103_JMM_A405_12.raw,2
20171103_JMM_A405_2.raw,2
20171103_JMM_A405_3.raw,2
20171103_JMM_A405_4.raw,2
20171103_JMM_A405_5.raw,2
20171103_JMM_A405_6.raw,2
20171103_JMM_A405_7.raw,2
20171103_JMM_A405_8.raw,2
20171103_JMM_A405_9.raw,2
20171103_JMM_VC383_1.raw,2
20171103_JMM_VC383_10.raw,2
20171103_JMM_VC383_11.raw,2
20171103_JMM_VC383_12.raw,2
20171103_JMM_VC383_2.raw,2
20171103_JMM_VC383_3.raw,2
20171103_JMM_VC383_4.raw,2
20171103_JMM_VC383_5.raw,2
20171103_JMM_VC383_6.raw,2
20171103_JMM_VC383_7.raw,2
20171103_JMM_VC383_8.raw,2
20171103_JMM_VC383_9.raw,2
20171113_JMM_CN405_1.raw,2
20171113_JMM_CN405_11.raw,2
20171113_JMM_CN405_12.raw,2
20171113_JMM_CN405_2.raw,2
20171113_JMM_CN405_3.raw,2
20171113_JMM_CN405_4.raw,2
20171113_JMM_CN405_5.raw,2
20171113_JMM_CN405_6.raw,2
20171113_JMM_CN405_7.raw,2
20171113_JMM_CN405_8.raw,2
20171113_JMM_CN405_9.raw,2
20171114_JMM_EC405_1.raw,2
20171114_JMM_EC405_10.raw,2
20171114_JMM_EC405_11.raw,2
20171114_JMM_EC405_12.raw,2
20171114_JMM_EC405_2.raw,2
20171114_JMM_EC405_3.raw,2
20171114_JMM_EC405_4.raw,2
20171114_JMM_EC405_5.raw,2
20171114_JMM_EC405_6.raw,2
20171114_JMM_EC405_7.raw,2
20171114_JMM_EC405_8.raw,2
20171114_JMM_EC405_9.raw,2
20171114_JMM_IPL405_1.raw,2
20171114_JMM_IPL405_10.raw,2
20171114_JMM_IPL405_11.raw,2
20171114_JMM_IPL405_12.raw,2
20171114_JMM_IPL405_2.raw,2
20171114_JMM_IPL405_3.raw,2
20171114_JMM_IPL405_4.raw,2
20171114_JMM_IPL405_5.raw,2
20171114_JMM_IPL405_6.raw,2
20171114_JMM_IPL405_7.raw,2
20171114_JMM_IPL405_8.raw,2
20171114_JMM_IPL405_9.raw,2
20171115_JMM_MFG405_1.raw,2
20171115_JMM_MFG405_10.raw,2
20171115_JMM_MFG405_11.raw,2
20171115_JMM_MFG405_12.raw,2
20171115_JMM_MFG405_2.raw,2
20171115_JMM_MFG405_3.raw,2
20171115_JMM_MFG405_4.raw,2
20171115_JMM_MFG405_5.raw,2
20171115_JMM_MFG405_6.raw,2
20171115_JMM_MFG405_7.raw,2
20171115_JMM_MFG405_8.raw,2
20171115_JMM_MFG405_9.raw,2
20171116_JMM_CN405_10.raw,2
20171116_JMM_STG405_1.raw,2
20171116_JMM_STG405_10.raw,2
20171116_JMM_STG405_11.raw,2
20171116_JMM_STG405_12.raw,2
20171116_JMM_STG405_2.raw,2
20171116_JMM_STG405_3.raw,2
20171116_JMM_STG405_4.raw,2
20171116_JMM_STG405_5.raw,2
20171116_JMM_STG405_6.raw,2
20171116_JMM_STG405_7.raw,2
20171116_JMM_STG405_8.raw,2
20171116_JMM_STG405_9.raw,2
20171117_JMM_T405_1.raw,2
20171117_JMM_T405_10.raw,2
20171117_JMM_T405_11.raw,2
20171117_JMM_T405_12.raw,2
20171117_JMM_T405_2.raw,2
20171117_JMM_T405_3.raw,2
20171117_JMM_T405_4.raw,2
20171117_JMM_T405_5.raw,2
20171117_JMM_T405_6.raw,2
20171117_JMM_T405_7.raw,2
20171117_JMM_T405_8.raw,2
20171117_JMM_T405_9.raw,2
20171117_JMM_VC405_1.raw,2
20171117_JMM_VC405_10.raw,2
20171117_JMM_VC405_11.raw,2
20171117_JMM_VC405_12.raw,2
20171117_JMM_VC405_2.raw,2
20171117_JMM_VC405_3.raw,2
20171117_JMM_VC405_4.raw,2
20171117_JMM_VC405_5.raw,2
20171117_JMM_VC405_6.raw,2
20171117_JMM_VC405_7.raw,2
20171117_JMM_VC405_8.raw,2
20171117_JMM_VC405_9.raw,2
OTPf-IMACDT2010Mar11-02.raw,1
OTPf-IMACDT2010Mar11-01.raw,1
OTPf-IMACDT2010Mar10-01.raw,1
OTPf-IMACDDNL_2010Mar9-02.raw,1
OTPf-IMACDDNL_2010Mar9-01.raw,1
OTPf-IMACDDNL_2010Mar06-02.raw,1
OEI00066.raw,1
OEI00068.raw,1
OEI00070.raw,1
OEI00072.raw,1
OEI00074.raw,1
OEI00076.raw,1
OEI00078.raw,1
OEI00080.raw,1
OEI00082.raw,1
OEI00084.raw,1
OEI00086.raw,1
OEI00088.raw,1
OEI00090.raw,1
OEI00092.raw,1
OEI00094.raw,1
OEI00096.raw,1
Adult_Adrenalgland_bRP_Velos_1_f01.raw,1
Adult_Adrenalgland_bRP_Velos_1_f02.raw,1
Adult_Adrenalgland_bRP_Velos_1_f03.raw,1
Adult_Adrenalgland_bRP_Velos_1_f04.raw,1
Adult_Adrenalgland_bRP_Velos_1_f05.raw,1
Adult_Adrenalgland_bRP_Velos_1_f06.raw,1
Adult_Adrenalgland_bRP_Velos_1_f07.raw,1
Adult_Adrenalgland_bRP_Velos_1_f08.raw,1
Adult_Adrenalgland_bRP_Velos_1_f09.raw,1
Adult_Adrenalgland_bRP_Velos_1_f10.raw,1
Adult_Adrenalgland_bRP_Velos_1_f11.raw,1
Adult_Adrenalgland_bRP_Velos_1_f12.raw,1
Adult_Adrenalgland_bRP_Velos_1_f13.raw,1
Adult_Adrenalgland_bRP_Velos_1_f14.raw,1
Adult_Adrenalgland_bRP_Velos_1_f15.raw,1
Adult_Adrenalgland_bRP_Velos_1_f16.raw,1
Adult_Adrenalgland_bRP_Velos_1_f17.raw,1
Adult_Adrenalgland_bRP_Velos_1_f18.raw,1
Adult_Adrenalgland_bRP_Velos_1_f19.raw,1
Adult_Adrenalgland_bRP_Velos_1_f20.raw,1
Adult_Adrenalgland_bRP_Velos_1_f21.raw,1
Adult_Adrenalgland_bRP_Velos_1_f22.raw,1
Adult_Adrenalgland_bRP_Velos_1_f23.raw,1
Adult_Adrenalgland_bRP_Velos_1_f24.raw,1
Adult_Adrenalgland_bRP_Velos_1_f25.raw,1
Adult_Adrenalgland_bRP_Velos_1_f26.raw,1
Adult_Adrenalgland_bRP_Velos_1_f27.raw,1
Adult_Adrenalgland_bRP_Velos_1_f28.raw,1
Adult_Adrenalgland_bRP_Velos_1_f29.raw,1
Adult_Adrenalgland_bRP_Velos_1_f30.raw,1
Adult_Adrenalgland_bRP_Velos_1_f31.raw,1
Adult_Adrenalgland_bRP_Velos_1_f32.raw,1
Adult_Adrenalgland_bRP_Velos_1_f33.raw,1
Adult_Adrenalgland_bRP_Velos_1_f34.raw,1
Adult_Adrenalgland_bRP_Velos_1_f35.raw,1
