value,count
HSB135,1
HSB136,1
HSB139,1
HSB141,1
HSB143,1
HSB145,1
HSB173,1
HSB174,1
HSB175,1
PD1_2,1
PD1_30,1
PD1_51,1
PD1_56,1
PD1_59,1
PD1_64,1
PD1_65,1
PD1_54,1
PD1_55,1
PD1_57,1
PD1_60,1
PD1_61,1
PD1_62,1
PD1_63,1
PD1_66,1
PD1_68,1
PD1_69,1
PD1_70,1
PD1_73,1
PD1_76,1
PD1_79,1
PD1_83,1
PD1_84,1
PD1_67,1
PD1_71,1
PD1_72,1
PD1_75,1
PD1_77,1
PD1_78,1
PD1_80,1
PD1_82,1
PD1_85,1
Age-matched Ctrl. 1,1
Age-matched Ctrl. 2,1
Age-matched Ctrl. 3,1
Dementia 1,1
Dementia 2,1
Dementia 3,1
A17,1
A17T1,1
A3689,1
A3690,1
A3691,1
A2719,1
A2720,1
A2721,1
A2725,1
A2726,1
A2727,1
A3602,1
A3702,1
A21,1
A2684,1
A2771,1
A3762,1
A3780,1
A2578,1
A2579,1
A2580,1
A2581,1
A2582,1
A2583,1
A2584,1
A2585,1
K8,1
K5,1
K40,1
K39,1
K38,1
K36,1
K33,1
K26,1
K2,1
K14,1
K13,1
K1,1
4020303,1
4020361,1
4020351,1
4020326,1
4020194,1
4020171,1
46090827,1
46090821,1
46090817,1
4030239,1
110113,1
110112,1
4030181,1
11010247,1
11010310,1
11040041,1
11050016,1
11050061,1
4030124,1
11060331,1
11020374,1
4020534,1
4020467,1
4020373,1
4020348,1
4020328,1
4020325,1
11060260,1
11070168,1
11080169,1
S097,1
S113,1
S117,1
S119,1
S141,1
S145,1
S148,1
GC012,1
GC022,1
GC023,1
GC026,1
GC028,1
GC029,1
GC030,1
GC031,1
GC034,1
GC035,1
GC036,1
GC037,1
GC038,1
GC039,1
GC040,1
GC041,1
GC042,1
GC043,1
GC044,1
GC045,1
GC046,1
GC047,1
GC048,1
GC050,1
GC051,1
GC052,1
GC053,1
GC054,1
GC055,1
GC056,1
GC057,1
GC058,1
GC059,1
GC060,1
GC061,1
GC062,1
GC063,1
GC064,1
GC065,1
GC066,1
GC067,1
GC068,1
GC069,1
GC070,1
GC071,1
GC072,1
GC073,1
GC074,1
GC075,1
GC076,1
GC077,1
GC078,1
GC079,1
GC080,1
GC081,1
GC082,1
GC090,1
GC091,1
GC092,1
GC093,1
GC094,1
GC096,1
GC097,1
GC098,1
GC099,1
GC100,1
GC101,1
GC102,1
GC103,1
GC104,1
GC105,1
GC106,1
GC107,1
GC108,1
GC109,1
GC110,1
GC111,1
GC112,1
GC114,1
GC115,1
GC116,1
GC117,1
GC118,1
GC119,1
S1004,1
S1085,1
S1086,1
S1119,1
S1136,1
S1146,1
S1195,1
S1198,1
S1200,1
S1205,1
S1209,1
S1228,1
S1273,1
S1288,1
S1290,1
S1304,1
S1311,1
S1320,1
S1325,1
S1339,1
S1356,1
S1366,1
S1375,1
S1379,1
S1383,1
S1425,1
S1427,1
S1462,1
S1467,1
S1472,1
S1510,1
S1535,1
S1602,1
S1609,1
V102,1
V122,1
V128,1
V133,1
V134,1
V145,1
V151,1
V154,1
V176,1
V179,1
V184,1
V191,1
V193,1
V196,1
V200,1
V223,1
V229,1
V233,1
V240,1
V262,1
V266,1
V269,1
V277,1
V287,1
V289,1
V290,1
V291,1
V293,1
V296,1
V299,1
V301,1
V315,1
V321,1
V358,1
V359,1
V362,1
V364,1
V500,1
V501,1
V82,1
V90,1
Pool_TMT01-126,1
Pool_TMT01-127,1
SCC015,1
SCC047,1
SCC024,1
SCC050,1
Pool_TMT02-126,1
SCC071,1
Pool_TMT02-128,1
SCC045,1
SCC037,1
SCC034,1
Pool_TMT03-126,1
SCC097,1
SCC041,1
Pool_TMT03-129,1
SCC096,1
SCC039,1
Pool_TMT04-126,1
SCC038,1
SCC020,1
SCC065,1
Pool_TMT04-130,1
SCC025,1
Pool_TMT05-126,1
SCC031,1
SCC032,1
SCC070,1
SCC029,1
Pool_TMT05-131,1
Pool_TMT06-126,1
Pool_TMT06-127,1
SCC101,1
SCC081,1
SCC008,1
SCC022,1
Pool_TMT07-126,1
SCC107,1
Pool_TMT07-128,1
SCC088,1
SCC108,1
SCC042,1
Pool_TMT08-126,1
SCC076,1
SCC075,1
Pool_TMT08-129,1
SCC018,1
SCC080,1
Pool_TMT09-126,1
SCC046,1
SCC048,1
SCC044,1
Pool_TMT09-130,1
SCC053,1
Pool_TMT10-126,1
SCC005,1
SCC011,1
SCC049,1
Pool_TMT10-130,1
Pool_TMT10-131,1
Pool_TMT11-126,1
Pool_TMT11-127,1
SCC040,1
SCC069,1
SCC095,1
SCC035,1
Pool_TMT12-126,1
SCC102,1
Pool_TMT12-128,1
SCC007,1
Pool_TMT12-130,1
SCC086,1
Pool_TMT13-126,1
SCC064,1
SCC062,1
Pool_TMT13-129,1
SCC093,1
SCC103,1
Pool_TMT14-126,1
SCC014,1
SCC066,1
SCC012,1
Pool_TMT14-130,1
SCC051,1
Pool_TMT15-126,1
SCC087,1
SCC092,1
SCC009,1
SCC074,1
Pool_TMT15-131,1
Pool_TMT16-126,1
Pool_TMT16-127,1
SCC063,1
SCC052,1
SCC013,1
SCC043,1
Pool_TMT17-126,1
SCC104,1
Pool_TMT17-128,1
Pool_TMT17-129,1
SCC006,1
SCC019,1
Pool_TMT18-126,1
SCC089,1
SCC021,1
Pool_TMT18-129,1
SCC090,1
SCC099,1
Pool_TMT19-126,1
SCC023,1
SCC017,1
SCC079,1
Pool_TMT19-130,1
SCC084,1
Pool_TMT20-126,1
SCC100,1
SCC073,1
SCC098,1
SCC055,1
Pool_TMT20-131,1
Pool_TMT21-126,1
Pool_TMT21-127,1
SCC083,1
Pool_TMT21-129,1
SCC036,1
SCC057,1
Pool_TMT22-126,1
SCC026,1
Pool_TMT22-128,1
SCC082,1
SCC105,1
SCC058,1
Pool_TMT23-126,1
SCC004,1
SCC059,1
Pool_TMT23-129,1
Pool_TMT23-130,1
SCC002,1
Pool_TMT24-126,1
SCC027,1
SCC003,1
Pool_TMT24-129,1
Pool_TMT24-130,1
SCC028,1
Pool_TMT25-126,1
SCC072,1
SCC016,1
SCC030,1
SCC010,1
Pool_TMT25-131,1
Pool_TMT26-126,1
Pool_TMT26-127,1
Pool_TMT26-128,1
SCC060,1
SCC001,1
SCC033,1
Pool_TMT27-126,1
SCC078,1
Pool_TMT27-128,1
SCC085,1
Pool_TMT27-130,1
SCC054,1
Pool_TMT28-126,1
SCC061,1
SCC091,1
Pool_TMT28-129,1
SCC106,1
SCC067,1
Pool_TMT29-126,1
SCC094,1
SCC068,1
SCC056,1
Pool_TMT29-130,1
SCC077,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,1
287,1
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,1
302,1
303,1
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
CB5334,1
CB6200,1
CB7561,1
CB5718,1
CB1453,1
CB3228,1
CB4543,1
CB1860,1
CB4678,1
A196399,1
CB6399,1
A196677,1
A196337,1
A196994,1
A195666,1
A196401,1
A195569,1
A197090,1
A195334,1
A196200,1
A197561,1
CB7078,1
A195718,1
A191453,1
A194543,1
CB6677,1
CB6337,1
CB6994,1
CB5666,1
CB6401,1
CB5569,1
CB7090,1
PV1,1
PV2,1
PV3,1
PV4,1
PV5,1
PV6,1
PV7,1
PV8,1
PV9,1
N1,1
N2,1
N3,1
N4,1
N5,1
N6,1
N7,1
N8,1
N9,1
C1 type IIM,1
C1 type II,1
C1 type I,1
C2 type IIM,1
C2 type II,1
C2 type I,1
C3 type IIM,1
C3 type II,1
C3 type I,1
C4 type IIM,1
C4 type II,1
C4 type I,1
C5 type II,1
C5 type I,1
C6 type II,1
C6 type I,1
C7 type II,1
DP,1
M12,1
M16,1
YDFR,1
Pool,1
Patient1,1
Patient2,1
Patient7,1
Patient6,1
Patient4,1
Patient3,1
Patient9,1
Patient5,1
Patient8,1
pre_012,1
trm_012,1
pre_038,1
trm_038,1
pre_065,1
trm_065,1
pre_069,1
trm_069,1
trm_057,1
IS1,1
pre_058,1
trm_058,1
pre_059,1
trm_059,1
pre_061,1
pre_040,1
trm_040,1
pre_056,1
trm_056,1
IS2,1
trm_066,1
pre_071,1
trm_071,1
pre_072,1
trm_072,1
pre_073,1
trm_073,1
pre_076,1
trm_076,1
IS3,1
pre_083,1
trm_083,1
pre_085,1
trm_085,1
pre_089,1
trm_089,1
pre_092,1
trm_092,1
pre_087,1
IS4,1
trm_087,1
pre_088,1
trm_088,1
pre_093,1
trm_093,1
pre_096,1
trm_096,1
pre_100,1
trm_100,1
IS5,1
CoV01-002_H11,1
CoV01-025_F12,1
CoV01-031_F6,1
CoV02-004,1
CoV02-005,1
CoV01-039_E10,1
CoV01-013_G12,1
CoV02-001,1
CoV02-002,1
CoV01-027_F10,1
CoV01-014_G11,1
CoV02-003,1
CoV03-001,1
CoV03-002,1
CoV01-003_H10,1
CoV01-024_G1,1
CoV01-028_F9,1
CoV01-004_H9,1
CoV01-023_G2,1
CoV01-034_F3,1
CoV02-007,1
CoV02-008,1
CoV02-009,1
CoV02-028,1
CoV02-029,1
CoV02-030,1
CoV02-031,1
CoV02-032,1
CoV02-033,1
CoV03-013,1
CoV03-014,1
CoV03-015,1
CoV03-016,1
CoV04-005,1
CoV03-018,1
CoV02-034,1
CoV02-035,1
CoV02-036,1
CoV03-019,1
CoV04-007,1
CoV03-021,1
CoV03-007,1
CoV03-008,1
CoV03-009,1
CoV02-010,1
CoV02-011,1
CoV02-012,1
CoV02-013,1
CoV02-014,1
CoV02-015,1
CoV03-010,1
CoV03-011,1
CoV03-012,1
CoV02-016,1
CoV02-017,1
CoV02-018,1
CoV03-028,1
CoV03-029,1
CoV03-030,1
CoV02-019,1
CoV02-020,1
CoV02-021,1
CoV02-022,1
CoV02-023,1
CoV02-024,1
CoV02-025,1
CoV02-026,1
CoV02-027,1
CoV01-010_H3,1
CoV01-017_G8,1
CoV01-030_F7,1
CoV01-032_F5,1
CoV01-022_G3,1
CoV01-005_H8,1
CoV02-037,1
CoV02-038,1
CoV02-039,1
CoV01-006_H7,1
CoV01-021_G4,1
CoV01-037_E12,1
CoV01-007_H6,1
CoV01-020_G5,1
CoV01-029_F8,1
CoV03-034,1
CoV03-035,1
CoV03-036,1
CoV01-008_H5,1
CoV01-019_G6,1
CoV01-035_F2,1
CoV03-037,1
CoV03-038,1
CoV03-039,1
CoV01-011_H2,1
CoV01-016_G9,1
CoV01-033_F4,1
CoV03-022,1
CoV03-023,1
CoV03-024,1
